COUNTY,LONG,LAT,ELEV,DATE,RAINFALL,TMIN,TMEAN,TMAX,TDMEAN,VPDMIN,VPDMAX,MONTH_YEAR,YEAR,MONTH_YEAR_STR,YEAR_STR
Baker,-82.2846,30.3311,137.0,2023-01-30,0.02,51.6,64.0,76.3,61.5,0.57,9.93,2023-01,2023,2023-01,2023
Baker,-82.2846,30.3311,137.0,2023-01-31,0.0,60.3,71.9,83.4,65.3,0.46,15.72,2023-01,2023,2023-01,2023
Baker,-82.2846,30.3311,137.0,2023-02-01,0.0,58.4,70.4,82.3,64.2,0.39,15.51,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-02,0.0,57.7,67.5,77.4,61.9,0.45,9.74,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-03,0.27,54.9,67.7,80.5,63.4,0.41,15.58,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-04,0.18,37.1,47.9,58.7,43.2,0.46,6.15,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-05,0.0,37.8,50.9,64.0,47.7,0.46,8.47,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-06,0.0,46.7,59.3,71.9,51.7,0.4,12.31,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-07,0.0,40.1,56.3,72.4,43.7,0.44,19.04,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-08,0.0,40.7,58.1,75.6,51.4,0.48,17.83,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-09,0.0,49.5,64.1,78.6,55.9,0.55,18.97,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-10,0.2,52.8,66.5,80.1,62.6,0.5,15.26,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-11,0.8,56.4,66.2,76.1,63.4,0.26,7.28,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-12,0.53,55.0,61.5,68.0,60.3,0.44,1.87,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-13,0.0,39.7,48.7,57.8,43.8,0.52,5.72,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-14,0.0,35.5,52.5,69.5,38.5,0.31,17.66,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-15,0.0,35.8,55.8,75.8,43.7,0.35,22.37,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-16,0.0,48.7,64.3,79.9,57.9,0.43,17.76,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-17,0.0,56.6,69.2,81.8,60.4,0.54,18.78,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-18,0.29,37.0,59.3,81.5,53.4,0.8,14.05,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-19,0.0,36.5,48.5,60.4,40.1,0.47,8.72,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-20,0.0,40.1,58.1,76.2,53.9,0.38,14.09,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-21,0.0,50.7,63.8,76.9,57.4,0.53,16.23,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-22,0.0,62.9,71.9,80.9,64.3,0.99,14.52,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-23,0.0,60.2,72.7,85.3,62.9,0.67,21.64,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-24,0.0,61.2,73.3,85.3,66.0,0.35,18.91,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-25,0.0,60.4,72.7,85.0,64.4,0.46,20.16,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-26,0.0,59.4,70.7,82.0,62.5,0.48,17.61,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-27,0.0,60.1,72.0,84.0,62.0,0.52,20.41,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-02-28,0.0,60.9,71.0,81.1,64.8,1.17,17.71,2023-02,2023,2023-02,2023
Baker,-82.2846,30.3311,137.0,2023-03-01,0.0,66.6,75.2,83.9,67.5,1.22,17.13,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-02,0.0,62.6,72.9,83.2,64.7,0.78,17.59,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-03,0.0,58.1,70.7,83.4,62.0,0.61,19.63,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-04,0.06,60.0,71.8,83.6,66.9,0.8,19.32,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-05,0.23,55.2,68.2,81.2,65.2,0.54,11.76,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-06,0.0,55.1,69.1,83.0,59.9,0.45,21.14,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-07,0.0,58.4,72.0,85.7,61.1,0.42,26.34,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-08,0.0,61.1,73.5,85.9,63.3,0.64,21.55,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-09,0.0,44.8,58.4,71.9,48.2,0.77,14.2,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-10,0.0,49.7,62.1,74.6,53.7,1.17,15.81,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-11,0.79,49.8,65.0,80.2,60.1,0.48,15.54,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-12,0.0,46.9,61.3,75.7,45.3,0.43,22.73,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-13,1.47,47.5,64.0,80.5,61.1,0.07,17.06,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-14,0.24,43.5,56.4,69.2,52.3,0.46,9.11,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-15,0.0,41.2,52.8,64.3,33.3,1.88,14.63,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-16,0.0,33.1,48.6,64.0,34.8,0.33,13.81,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-17,0.0,33.6,53.8,74.0,45.1,0.33,19.88,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-18,0.0,50.5,65.1,79.7,59.5,0.81,19.03,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-19,0.77,42.1,55.4,68.7,50.1,0.45,3.36,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-20,0.0,36.5,48.1,59.7,34.3,1.02,11.19,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-21,0.0,35.2,47.4,59.7,31.1,0.61,12.26,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-22,0.0,39.7,54.0,68.3,52.9,0.19,9.07,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-23,0.0,55.0,68.2,81.4,58.7,0.45,20.46,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-24,0.0,55.3,70.2,85.2,59.3,0.56,24.38,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-25,0.0,58.7,72.2,85.7,62.6,0.73,24.18,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-26,0.04,67.4,76.3,85.3,69.5,0.97,16.75,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-27,0.0,64.8,75.5,86.3,67.2,0.65,19.91,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-28,0.0,64.9,75.8,86.6,66.8,0.69,20.6,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-29,0.6,56.7,70.0,83.3,65.1,0.5,14.35,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-30,0.0,46.6,59.0,71.3,51.6,0.48,11.51,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-03-31,0.0,48.6,62.0,75.4,53.5,0.52,15.75,2023-03,2023,2023-03,2023
Baker,-82.2846,30.3311,137.0,2023-04-01,0.0,56.9,70.5,84.0,60.8,0.74,22.75,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-02,0.0,63.2,74.1,85.0,67.4,0.77,18.61,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-03,0.0,56.5,69.9,83.3,53.4,0.8,28.13,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-04,0.12,58.7,71.3,84.0,60.4,0.52,23.6,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-05,0.0,62.9,74.7,86.5,66.8,0.46,21.23,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-06,0.0,66.8,78.5,90.2,67.4,0.59,28.47,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-07,0.0,65.6,77.1,88.5,66.9,0.67,25.76,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-08,0.0,67.0,77.4,87.8,67.6,0.75,24.51,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-09,0.19,48.7,65.0,81.3,61.6,0.38,15.65,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-10,0.05,48.4,53.6,58.8,52.4,0.42,3.02,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-11,0.0,54.9,59.9,64.8,54.8,1.03,4.82,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-12,0.17,56.1,63.2,70.4,58.0,0.83,6.95,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-13,0.03,59.8,68.1,76.3,59.6,0.82,15.21,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-14,0.07,62.0,72.9,83.7,65.9,0.5,17.54,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-15,0.0,54.0,69.6,85.3,60.1,0.3,23.56,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-16,0.04,56.8,72.2,87.5,63.5,0.79,24.65,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-17,0.0,62.1,73.9,85.7,63.7,1.22,20.58,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-18,0.0,41.1,58.6,76.0,42.7,0.55,22.15,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-19,0.0,44.1,62.6,81.1,43.0,0.61,29.07,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-20,0.0,50.4,66.9,83.4,50.9,0.64,28.2,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-21,0.0,53.4,68.5,83.7,55.4,0.58,25.06,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-22,0.0,58.9,71.7,84.6,63.5,0.57,21.84,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-23,0.01,55.1,70.5,85.8,58.0,1.21,22.7,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-24,0.0,56.9,68.7,80.5,52.7,1.27,23.48,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-25,0.02,59.7,66.9,74.1,60.9,0.84,10.53,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-26,0.22,61.8,71.3,80.8,63.8,0.55,15.3,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-27,0.04,63.3,73.9,84.5,65.6,0.5,19.07,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-28,0.36,62.0,72.3,82.6,66.9,0.38,12.19,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-29,0.0,63.8,74.4,85.1,69.2,0.46,15.99,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-04-30,0.95,65.6,75.5,85.3,67.5,0.62,18.12,2023-04,2023,2023-04,2023
Baker,-82.2846,30.3311,137.0,2023-05-01,0.0,53.7,65.2,76.7,59.0,0.51,14.0,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-02,0.0,57.0,69.4,81.9,59.4,0.76,19.05,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-03,0.0,55.0,68.8,82.6,50.8,1.57,25.53,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-04,0.0,48.7,64.4,80.2,46.5,0.68,25.42,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-05,0.0,52.9,67.4,82.0,49.3,0.91,27.06,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-06,0.0,59.7,71.2,82.8,59.2,1.53,24.57,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-07,0.0,57.8,67.6,77.5,62.8,0.54,11.22,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-08,0.0,57.6,70.3,83.1,61.4,0.69,19.17,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-09,0.03,62.0,75.0,88.1,65.3,0.6,25.11,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-10,0.1,68.2,78.0,87.7,68.4,0.78,21.0,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-11,0.43,69.4,80.8,92.2,70.3,0.66,27.84,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-12,0.17,66.6,77.3,88.1,70.0,0.65,19.78,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-13,1.09,64.5,77.0,89.4,68.4,0.44,22.28,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-14,0.0,64.7,75.6,86.4,68.1,0.34,19.79,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-15,0.0,66.9,78.0,89.1,69.2,0.88,22.38,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-16,0.0,66.6,76.2,85.8,68.6,0.65,17.14,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-17,0.22,68.5,78.8,89.2,70.6,0.57,21.3,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-18,0.0,64.6,75.3,86.1,69.2,0.48,15.41,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-19,0.54,67.9,75.5,83.0,70.5,0.48,12.2,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-20,0.0,65.1,75.5,85.8,69.0,0.56,16.67,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-21,0.0,65.9,76.7,87.6,69.3,0.57,19.96,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-22,0.82,69.2,80.1,91.1,71.4,0.44,24.24,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-23,2.16,68.0,75.2,82.3,70.7,0.42,9.16,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-24,0.02,68.1,75.2,82.4,69.6,0.57,11.58,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-25,1.47,61.6,70.6,79.6,64.5,0.7,12.65,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-26,0.0,65.6,74.3,83.0,65.0,1.12,18.73,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-27,0.0,57.0,66.1,75.2,60.0,1.87,8.88,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-28,0.0,54.5,65.9,77.3,57.2,0.84,13.85,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-29,0.0,57.2,68.4,79.7,60.5,0.62,15.08,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-30,0.0,63.4,74.9,86.3,64.6,0.74,23.96,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-05-31,0.0,67.6,77.7,87.8,67.1,1.12,23.77,2023-05,2023,2023-05,2023
Baker,-82.2846,30.3311,137.0,2023-06-01,0.3,69.4,76.3,83.3,69.7,0.85,13.88,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-02,0.0,64.0,72.9,81.8,67.5,0.77,11.16,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-03,0.0,65.2,75.0,84.8,66.8,0.79,17.38,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-04,0.0,67.6,76.8,86.1,68.9,0.61,18.36,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-05,0.05,67.2,74.5,81.8,67.7,0.91,11.35,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-06,0.0,60.0,72.6,85.1,63.4,0.81,21.04,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-07,0.0,65.7,78.1,90.5,66.8,1.01,27.74,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-08,0.0,68.3,78.9,89.4,68.5,0.89,24.6,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-09,0.39,71.3,81.4,91.5,70.5,1.04,25.67,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-10,0.12,66.4,78.6,90.8,70.0,0.43,23.34,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-11,0.03,67.6,77.8,88.0,70.7,0.28,20.07,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-12,0.0,68.9,80.1,91.4,71.0,0.46,25.97,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-13,0.06,71.8,81.2,90.6,72.4,0.64,22.31,2023-06,2023,2023-06,2023
Baker,-82.2846,30.3311,137.0,2023-06-14,0.46,68.8,81.2,93.6,71.4,0.55,27.73,2023-06,2023,2023-06,2023
Bay,-85.6157,30.2791,16.0,2023-01-01,0.04,57.2,65.1,72.9,62.4,0.29,5.51,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-02,0.0,57.2,67.8,78.4,63.6,0.19,12.87,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-03,0.0,63.2,70.1,77.0,66.2,0.23,7.15,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-04,0.41,65.5,71.7,77.9,70.5,0.6,6.07,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-05,0.36,52.0,64.4,76.9,60.4,0.45,10.75,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-06,0.0,42.0,56.2,70.4,44.8,0.53,16.1,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-07,0.0,38.8,52.7,66.7,38.4,0.65,14.96,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-08,0.0,38.7,54.8,71.0,41.5,0.53,18.13,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-09,0.0,40.7,54.8,68.9,52.4,0.51,10.23,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-10,0.0,42.2,54.4,66.5,45.7,0.7,11.72,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-11,0.0,40.6,53.5,66.4,44.6,0.46,12.72,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-12,0.05,49.1,62.2,75.4,62.8,0.46,8.42,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-13,0.18,50.1,63.4,76.8,59.8,0.62,9.4,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-14,0.0,35.8,43.2,50.7,35.1,1.44,4.62,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-15,0.0,29.1,41.2,53.3,30.5,0.53,7.88,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-16,0.0,29.1,44.0,58.8,33.1,0.4,10.82,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-17,0.0,35.2,50.5,65.8,47.1,0.51,13.05,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-18,0.15,59.1,66.8,74.6,62.5,0.35,7.57,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-19,0.0,61.7,69.0,76.4,64.9,0.39,9.66,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-20,0.12,49.0,64.4,79.8,57.8,0.76,15.76,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-21,0.0,47.2,57.2,67.1,42.5,2.06,13.59,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-22,0.47,50.1,57.9,65.7,48.1,0.51,8.41,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-23,0.74,44.4,58.7,73.1,56.2,0.54,3.97,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-24,0.0,37.9,48.0,58.1,41.1,0.52,6.57,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-25,0.91,38.5,54.4,70.3,50.6,0.87,8.53,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-26,0.28,37.8,53.0,68.1,50.0,0.78,4.71,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-27,0.0,36.6,47.2,57.8,36.8,0.85,8.69,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-28,0.0,34.5,46.6,58.7,33.0,0.61,11.52,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-29,0.0,35.6,49.5,63.3,36.5,0.99,13.76,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-30,0.07,52.0,61.0,70.0,63.5,0.79,3.4,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-01-31,0.0,63.7,70.7,77.8,67.0,0.36,6.92,2023-01,2023,2023-01,2023
Bay,-85.6157,30.2791,16.0,2023-02-01,0.37,62.9,68.0,73.1,66.2,0.26,2.61,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-02,0.0,62.6,69.1,75.6,65.0,0.36,7.08,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-03,0.34,50.8,63.4,76.1,64.8,0.31,4.81,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-04,0.05,37.9,50.7,63.4,37.7,0.78,11.8,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-05,0.0,37.8,52.5,67.1,43.1,1.21,12.63,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-06,0.0,45.1,57.8,70.6,52.4,0.4,9.18,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-07,0.0,44.7,58.8,72.9,48.2,0.39,16.52,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-08,0.0,49.6,61.4,73.3,54.9,0.66,12.51,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-09,0.0,56.4,66.9,77.5,60.6,0.65,12.74,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-10,0.02,60.3,68.1,75.9,64.7,0.62,7.24,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-11,1.49,52.2,58.9,65.6,56.8,0.47,2.98,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-12,1.25,47.5,52.5,57.4,50.7,0.45,2.4,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-13,0.0,36.4,49.3,62.2,40.4,0.77,9.71,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-14,0.0,36.2,51.3,66.4,39.5,0.47,14.94,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-15,0.0,41.2,56.1,71.0,52.9,0.49,14.42,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-16,0.0,54.9,66.1,77.3,62.4,0.48,11.44,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-17,0.0,60.6,68.9,77.2,67.5,0.54,8.3,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-18,0.01,34.0,52.9,71.8,42.9,0.9,6.04,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-19,0.0,34.0,46.9,59.8,35.1,0.91,10.81,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-20,0.0,44.8,57.7,70.6,51.4,0.5,10.47,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-21,0.0,46.0,58.9,71.8,61.0,0.5,9.0,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-22,0.0,66.8,70.8,74.8,67.1,0.75,6.27,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-23,0.0,68.5,74.0,79.4,69.6,0.63,9.69,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-24,0.0,69.1,74.5,79.9,71.0,0.45,6.72,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-25,0.0,64.4,72.7,81.0,68.4,0.38,10.09,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-26,0.0,64.1,72.4,80.7,66.7,0.45,12.23,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-27,0.0,63.1,71.1,79.0,64.9,0.48,12.31,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-02-28,0.0,66.4,72.0,77.6,69.7,0.94,7.35,2023-02,2023,2023-02,2023
Bay,-85.6157,30.2791,16.0,2023-03-01,0.0,70.4,75.0,79.7,70.1,1.12,8.74,2023-03,2023,2023-03,2023
Bay,-85.6157,30.2791,16.0,2023-03-02,0.0,68.9,74.4,80.0,69.7,0.78,9.61,2023-03,2023,2023-03,2023
Bay,-85.6157,30.2791,16.0,2023-03-03,0.0,69.4,74.6,79.9,70.2,0.77,7.99,2023-03,2023,2023-03,2023
